MiDAS Daily RMS peaks — 20260622
Total: 566 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.7261  std=2.0946  min=1.1691  Q25=1.9170  median=2.5062  Q75=3.1586  max=37.8688
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-22 08:05:03    16.6686        up
001  2026-06-22 08:06:21    2.2145        noise
002  2026-06-22 08:07:11    2.3699        up
003  2026-06-22 08:09:59    1.6171        noise
004  2026-06-22 08:14:25    1.9841        noise
005  2026-06-22 08:15:36    1.8379        noise
006  2026-06-22 08:18:01    1.6909        noise
007  2026-06-22 08:18:43    2.0200        down
008  2026-06-22 08:18:55    2.3119        up
009  2026-06-22 08:19:58    2.4643        down
010  2026-06-22 08:22:37    3.2786        noise
011  2026-06-22 08:23:23    3.6316        noise
012  2026-06-22 08:24:53    2.5758        down
013  2026-06-22 08:25:10    2.8369        noise
014  2026-06-22 08:26:32    2.1339        noise
015  2026-06-22 08:28:16    3.6329        noise
016  2026-06-22 08:29:39    2.8305        noise
017  2026-06-22 08:32:06    2.7092        noise
018  2026-06-22 08:34:23    3.7750        noise
019  2026-06-22 08:36:53    2.1307        noise
020  2026-06-22 08:38:55    2.9310        noise
021  2026-06-22 08:40:28    2.1187        up
022  2026-06-22 08:41:48    2.4377        down
023  2026-06-22 08:42:27    2.1935        noise
024  2026-06-22 08:43:43    2.2716        noise
025  2026-06-22 08:44:32    2.1679        noise
026  2026-06-22 08:45:20    3.3244        noise
027  2026-06-22 08:46:15    2.4656        noise
028  2026-06-22 08:50:02    3.1589        noise
029  2026-06-22 08:50:19    2.8127        noise
030  2026-06-22 08:53:12    2.7602        up
031  2026-06-22 08:56:04    3.8311        noise
032  2026-06-22 08:56:28    3.4590        noise
033  2026-06-22 08:57:57    4.1937        noise
034  2026-06-22 09:03:27    2.5388        up
035  2026-06-22 09:12:15    3.0211        noise
036  2026-06-22 09:13:37    3.1680        noise
037  2026-06-22 09:21:09    3.0683        noise
038  2026-06-22 09:22:47    4.1866        noise
039  2026-06-22 09:24:39    4.2618        noise
040  2026-06-22 09:27:32    2.6576        noise
041  2026-06-22 09:28:18    2.5177        noise
042  2026-06-22 09:31:00    2.7773        noise
043  2026-06-22 09:31:50    2.7902        noise
044  2026-06-22 09:32:16    2.9391        noise
045  2026-06-22 09:32:29    3.2351        noise
046  2026-06-22 09:34:09    3.6271        noise
047  2026-06-22 09:38:18    2.3362        noise
048  2026-06-22 09:43:29    2.8967        noise
049  2026-06-22 09:47:12    2.4321        noise
050  2026-06-22 09:48:54    4.0006        noise
051  2026-06-22 09:51:23    3.1016        noise
052  2026-06-22 09:53:46    2.6487        down
053  2026-06-22 09:54:20    3.2488        noise
054  2026-06-22 09:55:23    3.3152        noise
055  2026-06-22 10:02:19    2.3912        noise
056  2026-06-22 10:03:41    4.0296        noise
057  2026-06-22 10:04:52    3.2322        noise
058  2026-06-22 10:06:50    3.8501        noise
059  2026-06-22 10:08:25    3.7812        noise
060  2026-06-22 10:11:01    3.4741        noise
061  2026-06-22 10:11:18    3.8251        noise
062  2026-06-22 10:14:10    2.6927        noise
063  2026-06-22 10:22:21    3.8516        noise
064  2026-06-22 10:22:58    3.1039        noise
065  2026-06-22 10:26:29    2.5226        noise
066  2026-06-22 10:27:17    3.0856        noise
067  2026-06-22 10:29:29    2.1734        noise
068  2026-06-22 10:33:13    2.7279        noise
069  2026-06-22 10:36:32    3.6400        noise
070  2026-06-22 10:39:46    2.8392        noise
071  2026-06-22 10:42:52    2.9436        noise
072  2026-06-22 10:44:19    4.3307        noise
073  2026-06-22 10:45:38    2.6276        noise
074  2026-06-22 10:47:56    2.9047        noise
075  2026-06-22 10:49:30    4.2516        noise
076  2026-06-22 10:51:40    2.5712        noise
077  2026-06-22 10:51:54    2.4957        noise
078  2026-06-22 10:53:00    3.2373        noise
079  2026-06-22 10:53:42    3.6287        noise
080  2026-06-22 10:56:20    3.3337        noise
081  2026-06-22 10:59:55    3.9750        noise
082  2026-06-22 11:05:33    2.9542        noise
083  2026-06-22 11:08:21    2.5713        noise
084  2026-06-22 11:09:36    3.4272        noise
085  2026-06-22 11:13:28    2.9053        noise
086  2026-06-22 11:14:53    2.3103        noise
087  2026-06-22 11:15:58    3.1180        noise
088  2026-06-22 11:17:17    3.0953        noise
089  2026-06-22 11:19:35    2.9113        noise
090  2026-06-22 11:20:11    2.5843        noise
091  2026-06-22 11:21:22    2.2462        noise
092  2026-06-22 11:23:17    2.5139        noise
093  2026-06-22 11:24:17    3.9575        noise
094  2026-06-22 11:27:52    3.7570        noise
095  2026-06-22 11:29:00    3.1894        noise
