MiDAS Daily RMS peaks — 20260620
Total: 454 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.6010  std=3.7621  min=0.9735  Q25=1.6721  median=2.0712  Q75=2.6810  max=56.6604
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-20 08:03:45    1.6911        noise
001  2026-06-20 08:04:33    3.4043        noise
002  2026-06-20 08:07:40    1.5772        noise
003  2026-06-20 08:08:51    2.5622        noise
004  2026-06-20 08:11:54    1.5652        noise
005  2026-06-20 08:12:13    2.1159        noise
006  2026-06-20 08:15:10    2.8150        noise
007  2026-06-20 08:16:36    3.1521        noise
008  2026-06-20 08:18:05    2.4753        noise
009  2026-06-20 08:18:18    2.2893        down
010  2026-06-20 08:19:32    1.9338        noise
011  2026-06-20 08:21:07    1.6089        down
012  2026-06-20 08:21:43    1.8283        noise
013  2026-06-20 08:22:00    2.2917        noise
014  2026-06-20 08:23:52    1.9172        noise
015  2026-06-20 08:27:34    1.9297        down
016  2026-06-20 08:29:21    2.4963        down
017  2026-06-20 08:29:42    3.4316        down
018  2026-06-20 08:30:22    2.6970        noise
019  2026-06-20 08:31:05    2.2393        noise
020  2026-06-20 08:34:25    1.5960        down
021  2026-06-20 08:34:53    3.0363        noise
022  2026-06-20 08:37:22    2.1046        up
023  2026-06-20 08:37:51    1.9912        down
024  2026-06-20 08:38:33    1.9761        noise
025  2026-06-20 08:40:07    1.6421        down
026  2026-06-20 08:45:01    2.2716        noise
027  2026-06-20 08:45:14    2.0109        noise
028  2026-06-20 08:51:52    3.2415        down
029  2026-06-20 08:53:47    1.6448        noise
030  2026-06-20 09:01:40    2.0077        noise
031  2026-06-20 09:02:52    1.8586        noise
032  2026-06-20 09:07:03    2.3079        noise
033  2026-06-20 09:13:33    2.2016        noise
034  2026-06-20 09:15:02    1.6718        noise
035  2026-06-20 09:16:04    1.8091        noise
036  2026-06-20 09:20:48    1.9927        noise
037  2026-06-20 09:29:17    1.9804        noise
038  2026-06-20 09:58:17    4.5283        noise
039  2026-06-20 09:59:47    3.6263        down
040  2026-06-20 10:00:02    5.0986        down
041  2026-06-20 10:00:43    4.8544        down
042  2026-06-20 10:02:05    4.3889        down
043  2026-06-20 10:13:08    1.8763        noise
044  2026-06-20 10:14:13    2.8608        noise
045  2026-06-20 10:22:08    1.7308        noise
046  2026-06-20 10:22:45    2.8601        noise
047  2026-06-20 10:37:39    2.6073        noise
048  2026-06-20 10:44:27    2.5880        noise
049  2026-06-20 10:45:00    10.9095        up
050  2026-06-20 10:49:04    2.0884        noise
051  2026-06-20 10:50:35    2.3058        noise
052  2026-06-20 10:52:29    1.8196        noise
053  2026-06-20 10:59:46    2.7493        noise
054  2026-06-20 11:03:46    6.3929        up
055  2026-06-20 11:04:58    42.4318        up
056  2026-06-20 11:07:49    2.4864        noise
057  2026-06-20 11:08:35    2.7213        noise
058  2026-06-20 11:09:34    2.8130        up
059  2026-06-20 11:12:35    2.5099        noise
060  2026-06-20 11:14:49    2.8791        up
061  2026-06-20 11:16:50    2.7437        noise
062  2026-06-20 11:17:03    2.2293        noise
063  2026-06-20 11:20:09    2.3611        noise
064  2026-06-20 11:28:42    2.8796        noise
065  2026-06-20 11:28:59    2.4703        noise
066  2026-06-20 11:29:55    2.5210        noise
067  2026-06-20 11:31:14    2.4873        noise
068  2026-06-20 11:34:22    1.8322        noise
069  2026-06-20 11:39:24    1.9266        up
070  2026-06-20 11:40:24    2.2448        down
071  2026-06-20 11:40:41    2.6972        noise
072  2026-06-20 11:40:57    2.5024        noise
073  2026-06-20 11:41:11    2.7377        down
074  2026-06-20 11:45:31    2.3682        noise
075  2026-06-20 11:48:47    18.6358        up
076  2026-06-20 11:50:29    2.3103        noise
077  2026-06-20 11:54:28    1.6417        noise
078  2026-06-20 11:55:12    3.2181        noise
079  2026-06-20 11:59:29    3.2386        noise
080  2026-06-20 12:02:06    15.3216        up
081  2026-06-20 12:14:16    3.6388        noise
082  2026-06-20 12:14:41    3.8164        noise
083  2026-06-20 12:18:25    2.4644        noise
084  2026-06-20 12:26:08    2.5363        noise
085  2026-06-20 12:31:01    3.1188        noise
086  2026-06-20 12:32:17    3.5996        noise
087  2026-06-20 12:33:55    2.9804        noise
088  2026-06-20 12:35:03    2.0196        noise
089  2026-06-20 12:36:38    2.0094        noise
090  2026-06-20 12:38:12    2.2185        noise
091  2026-06-20 12:41:55    1.9666        noise
092  2026-06-20 12:43:55    2.9220        noise
093  2026-06-20 12:47:58    2.1645        noise
094  2026-06-20 12:53:59    2.5768        noise
095  2026-06-20 12:55:07    2.5391        noise
096  2026-06-20 13:02:13    3.0099        noise
097  2026-06-20 13:04:09    1.8026        noise
098  2026-06-20 13:25:16    1.8719        noise
099  2026-06-20 13:28:53    1.8698        noise
100  2026-06-20 13:32:35    2.2647        down
101  2026-06-20 13:33:06    2.8961        down
102  2026-06-20 13:33:38    2.8692        down
103  2026-06-20 13:37:11    2.1629        up
104  2026-06-20 13:37:27    3.4716        noise
105  2026-06-20 13:45:59    2.0658        up
106  2026-06-20 13:47:07    1.8806        noise
107  2026-06-20 13:53:12    3.0829        noise
108  2026-06-20 13:54:44    1.8800        noise
109  2026-06-20 14:01:31    1.6745        noise
110  2026-06-20 14:05:03    56.6604        up
111  2026-06-20 14:11:08    2.0566        noise
112  2026-06-20 14:17:04    14.6997        up
113  2026-06-20 14:20:31    2.9201        noise
114  2026-06-20 14:20:57    2.4628        noise
115  2026-06-20 14:22:39    2.0575        noise
116  2026-06-20 14:25:24    2.4460        noise
