MiDAS Daily RMS peaks — 20260609
Total: 920 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.5642  std=2.6290  min=1.1160  Q25=1.7473  median=2.3981  Q75=3.0156  max=70.6588
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-09 08:03:23    2.6190        noise
001  2026-06-09 08:04:02    2.9211        noise
002  2026-06-09 08:05:11    1.7637        noise
003  2026-06-09 08:05:34    1.5306        noise
004  2026-06-09 08:05:53    2.3252        noise
005  2026-06-09 08:07:35    3.0790        noise
006  2026-06-09 08:07:49    2.1794        noise
007  2026-06-09 08:08:13    3.2763        noise
008  2026-06-09 08:08:37    3.5668        noise
009  2026-06-09 08:09:39    2.4023        noise
010  2026-06-09 08:09:58    2.5340        noise
011  2026-06-09 08:11:32    1.5377        noise
012  2026-06-09 08:12:01    3.4715        noise
013  2026-06-09 08:12:18    2.5582        noise
014  2026-06-09 08:14:05    1.8083        noise
015  2026-06-09 08:14:24    1.8662        noise
016  2026-06-09 08:16:07    2.7651        noise
017  2026-06-09 08:17:34    3.1342        noise
018  2026-06-09 08:18:47    2.3124        noise
019  2026-06-09 08:19:01    2.8326        down
020  2026-06-09 08:21:31    3.0897        noise
021  2026-06-09 08:21:51    1.9167        noise
022  2026-06-09 08:24:34    2.0165        noise
023  2026-06-09 08:25:04    2.8130        noise
024  2026-06-09 08:26:39    3.8875        noise
025  2026-06-09 08:29:31    3.2370        noise
026  2026-06-09 08:30:05    1.6926        noise
027  2026-06-09 08:32:04    2.2102        noise
028  2026-06-09 08:32:35    2.1042        noise
029  2026-06-09 08:33:52    2.5019        noise
030  2026-06-09 08:34:09    3.0492        noise
031  2026-06-09 08:34:31    3.0686        noise
032  2026-06-09 08:35:03    3.8461        noise
033  2026-06-09 08:37:14    2.4434        noise
034  2026-06-09 08:37:33    2.6486        noise
035  2026-06-09 08:38:06    3.6109        noise
036  2026-06-09 08:39:51    2.4621        noise
037  2026-06-09 08:41:11    2.9134        noise
038  2026-06-09 08:42:46    2.1123        noise
039  2026-06-09 08:43:20    3.6156        noise
040  2026-06-09 08:43:49    3.5843        up
041  2026-06-09 08:44:33    3.1968        noise
042  2026-06-09 08:44:55    2.7084        noise
043  2026-06-09 08:45:11    3.4120        noise
044  2026-06-09 08:45:30    3.2450        noise
045  2026-06-09 08:46:00    4.1071        noise
046  2026-06-09 08:47:48    2.9335        noise
047  2026-06-09 08:48:57    3.6047        noise
048  2026-06-09 08:49:26    3.1000        noise
049  2026-06-09 08:49:54    3.0523        noise
050  2026-06-09 08:51:18    3.0453        noise
051  2026-06-09 08:51:50    4.0144        noise
052  2026-06-09 08:53:12    2.6236        noise
053  2026-06-09 08:53:27    3.7564        noise
054  2026-06-09 08:54:04    3.4463        noise
055  2026-06-09 08:54:23    3.2183        noise
056  2026-06-09 08:55:41    3.1660        noise
057  2026-06-09 08:56:02    3.5264        noise
058  2026-06-09 08:56:57    3.7144        noise
059  2026-06-09 08:57:25    3.5844        noise
060  2026-06-09 08:59:23    3.8057        noise
061  2026-06-09 08:59:40    2.8746        noise
062  2026-06-09 09:00:18    2.9654        noise
063  2026-06-09 09:00:35    2.5936        noise
064  2026-06-09 09:01:45    2.9971        noise
065  2026-06-09 09:02:10    3.5287        noise
066  2026-06-09 09:03:01    3.4674        noise
067  2026-06-09 09:03:45    3.0772        noise
068  2026-06-09 09:05:00    3.0051        noise
069  2026-06-09 09:07:38    3.1895        noise
070  2026-06-09 09:08:02    2.4637        noise
071  2026-06-09 09:08:14    3.8920        noise
072  2026-06-09 09:08:44    3.1641        noise
073  2026-06-09 09:09:29    2.6145        noise
074  2026-06-09 09:10:09    4.0203        noise
075  2026-06-09 09:10:49    3.3324        noise
076  2026-06-09 09:11:09    3.2495        noise
077  2026-06-09 09:11:37    3.4603        noise
078  2026-06-09 09:12:12    2.9669        noise
079  2026-06-09 09:12:58    2.2827        noise
080  2026-06-09 09:13:10    3.4041        noise
081  2026-06-09 09:13:30    3.4261        noise
082  2026-06-09 09:13:45    3.4619        noise
083  2026-06-09 09:14:01    3.6405        noise
084  2026-06-09 09:15:29    2.9494        noise
085  2026-06-09 09:15:41    3.0317        noise
086  2026-06-09 09:16:02    3.4740        noise
087  2026-06-09 09:16:24    3.2984        noise
088  2026-06-09 09:17:13    3.8804        noise
089  2026-06-09 09:17:32    3.9963        noise
090  2026-06-09 09:19:48    2.8440        noise
091  2026-06-09 09:20:45    2.8671        noise
092  2026-06-09 09:22:16    2.6516        noise
093  2026-06-09 09:22:51    2.9385        noise
094  2026-06-09 09:23:10    2.7595        noise
095  2026-06-09 09:23:27    2.7566        noise
096  2026-06-09 09:23:49    2.9886        noise
097  2026-06-09 09:24:30    3.4169        noise
098  2026-06-09 09:25:16    2.8159        noise
099  2026-06-09 09:25:40    3.3292        noise
100  2026-06-09 09:25:54    3.4530        noise
101  2026-06-09 09:26:15    3.4355        noise
102  2026-06-09 09:26:47    3.0571        noise
103  2026-06-09 09:27:06    3.4497        noise
104  2026-06-09 09:27:21    3.2160        noise
105  2026-06-09 09:28:40    3.6579        noise
106  2026-06-09 09:28:58    3.1815        noise
107  2026-06-09 09:29:13    3.6059        noise
108  2026-06-09 09:29:31    4.0828        noise
109  2026-06-09 09:31:57    3.7095        noise
110  2026-06-09 09:32:27    3.7846        noise
111  2026-06-09 09:32:52    3.6422        noise
112  2026-06-09 09:33:26    3.1995        noise
113  2026-06-09 09:33:43    3.1985        noise
114  2026-06-09 09:34:06    3.5538        noise
115  2026-06-09 09:34:28    2.8606        noise
116  2026-06-09 09:34:44    3.2567        noise
117  2026-06-09 09:34:56    3.2748        noise
118  2026-06-09 09:35:12    2.2894        noise
119  2026-06-09 09:35:24    3.2580        noise
120  2026-06-09 09:36:42    3.1130        noise
121  2026-06-09 09:36:56    2.7650        noise
122  2026-06-09 09:37:12    3.2563        noise
123  2026-06-09 09:37:43    4.4262        noise
124  2026-06-09 09:38:01    3.6112        noise
125  2026-06-09 09:38:14    2.9930        noise
126  2026-06-09 09:38:31    4.1371        noise
