MiDAS Daily RMS peaks — 20260605
Total: 547 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=3.1404  std=2.9995  min=1.2246  Q25=2.3118  median=3.0649  Q75=3.6079  max=67.2468
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-05 08:03:25    2.2517        down
001  2026-06-05 08:03:47    2.1707        noise
002  2026-06-05 08:04:23    2.7848        noise
003  2026-06-05 08:04:50    3.5841        noise
004  2026-06-05 08:05:15    2.3652        noise
005  2026-06-05 08:06:05    3.6390        noise
006  2026-06-05 08:07:38    3.4343        noise
007  2026-06-05 08:08:51    3.2816        noise
008  2026-06-05 08:09:14    3.4299        noise
009  2026-06-05 08:12:46    2.6831        up
010  2026-06-05 08:13:26    2.2596        noise
011  2026-06-05 08:14:35    2.0838        noise
012  2026-06-05 08:14:51    1.8955        noise
013  2026-06-05 08:16:37    2.2066        noise
014  2026-06-05 08:17:04    2.7924        noise
015  2026-06-05 08:19:43    2.4746        up
016  2026-06-05 08:20:16    3.4093        noise
017  2026-06-05 08:21:45    13.7431        up
018  2026-06-05 08:25:19    3.9120        noise
019  2026-06-05 08:28:10    2.9295        noise
020  2026-06-05 08:29:56    3.5526        noise
021  2026-06-05 08:30:31    3.0706        noise
022  2026-06-05 08:31:06    2.7446        noise
023  2026-06-05 08:33:36    3.2023        noise
024  2026-06-05 08:34:31    3.5037        noise
025  2026-06-05 08:35:56    3.9146        noise
026  2026-06-05 08:36:18    3.5858        noise
027  2026-06-05 08:37:13    2.6199        noise
028  2026-06-05 08:39:01    3.3167        noise
029  2026-06-05 08:40:34    3.9182        noise
030  2026-06-05 08:43:27    3.4409        noise
031  2026-06-05 08:43:40    2.8358        noise
032  2026-06-05 08:44:09    3.6092        noise
033  2026-06-05 08:46:34    3.2973        noise
034  2026-06-05 08:47:01    2.5850        noise
035  2026-06-05 08:48:25    3.6640        noise
036  2026-06-05 08:48:57    2.6771        noise
037  2026-06-05 08:49:14    2.8699        noise
038  2026-06-05 08:49:56    4.1187        noise
039  2026-06-05 08:51:14    2.2461        noise
040  2026-06-05 08:51:26    2.9513        up
041  2026-06-05 08:51:58    3.3460        noise
042  2026-06-05 08:53:19    3.6841        noise
043  2026-06-05 08:54:58    3.6320        noise
044  2026-06-05 08:55:35    5.5738        up
045  2026-06-05 08:56:27    3.3752        noise
046  2026-06-05 08:57:36    2.9252        down
047  2026-06-05 08:57:50    4.3864        noise
048  2026-06-05 08:58:09    3.7551        noise
049  2026-06-05 08:59:50    2.9529        noise
050  2026-06-05 09:01:36    3.1408        noise
051  2026-06-05 09:02:24    3.1481        noise
052  2026-06-05 09:03:10    3.2764        noise
053  2026-06-05 09:05:41    2.6656        noise
054  2026-06-05 09:07:39    3.5852        noise
055  2026-06-05 09:08:50    3.3047        noise
056  2026-06-05 09:12:20    2.6492        noise
057  2026-06-05 09:14:13    2.8819        noise
058  2026-06-05 09:15:15    3.1693        noise
059  2026-06-05 09:16:00    3.7028        noise
060  2026-06-05 09:16:13    3.8946        noise
061  2026-06-05 09:16:30    3.4456        noise
062  2026-06-05 09:19:19    3.9057        down
063  2026-06-05 09:19:34    3.8997        noise
064  2026-06-05 09:21:07    2.7009        noise
065  2026-06-05 09:21:38    2.4953        noise
066  2026-06-05 09:22:56    3.3200        noise
067  2026-06-05 09:24:11    3.3609        noise
068  2026-06-05 09:24:42    3.7764        noise
069  2026-06-05 09:25:57    3.1226        noise
070  2026-06-05 09:27:32    3.8345        noise
071  2026-06-05 09:29:08    3.2074        noise
072  2026-06-05 09:30:48    4.0919        noise
073  2026-06-05 09:32:21    3.4345        noise
074  2026-06-05 09:33:28    2.8958        noise
075  2026-06-05 09:33:57    3.5872        noise
076  2026-06-05 09:37:55    3.0199        up
077  2026-06-05 09:38:25    4.3070        noise
