MiDAS Daily RMS peaks — 20260603
Total: 720 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.7782  std=1.2039  min=1.0011  Q25=2.0553  median=2.8040  Q75=3.3734  max=22.3106
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-03 08:03:56    3.1000        noise
001  2026-06-03 08:04:41    3.1920        noise
002  2026-06-03 08:06:03    3.1543        noise
003  2026-06-03 08:06:16    2.4587        noise
004  2026-06-03 08:07:46    2.8262        noise
005  2026-06-03 08:08:23    2.2341        noise
006  2026-06-03 08:09:16    3.8311        noise
007  2026-06-03 08:10:01    3.1634        noise
008  2026-06-03 08:10:36    2.3891        noise
009  2026-06-03 08:11:40    2.8805        noise
010  2026-06-03 08:12:17    2.2267        noise
011  2026-06-03 08:13:26    2.0443        noise
012  2026-06-03 08:13:40    1.9320        noise
013  2026-06-03 08:13:59    3.0472        noise
014  2026-06-03 08:14:13    2.9561        noise
015  2026-06-03 08:14:46    3.9918        noise
016  2026-06-03 08:16:34    1.8323        down
017  2026-06-03 08:16:46    2.1158        down
018  2026-06-03 08:17:04    4.0272        noise
019  2026-06-03 08:17:56    2.2401        noise
020  2026-06-03 08:18:40    2.7700        noise
021  2026-06-03 08:19:30    2.9267        noise
022  2026-06-03 08:20:16    3.2758        noise
023  2026-06-03 08:23:25    3.4693        noise
024  2026-06-03 08:24:08    2.9192        noise
025  2026-06-03 08:24:56    2.1773        noise
026  2026-06-03 08:25:15    3.1846        noise
027  2026-06-03 08:28:59    2.1154        noise
028  2026-06-03 08:29:36    2.3696        noise
029  2026-06-03 08:30:37    2.4863        noise
030  2026-06-03 08:31:01    3.6489        noise
031  2026-06-03 08:32:07    3.4193        noise
032  2026-06-03 08:32:24    3.8684        up
033  2026-06-03 08:33:33    2.7636        noise
034  2026-06-03 08:35:03    3.2911        down
035  2026-06-03 08:35:16    3.0447        down
036  2026-06-03 08:36:23    3.4883        down
037  2026-06-03 08:37:22    3.9831        noise
038  2026-06-03 08:38:22    2.9209        down
039  2026-06-03 08:39:04    4.3293        noise
040  2026-06-03 08:39:26    3.0065        noise
041  2026-06-03 08:39:38    3.4904        noise
042  2026-06-03 08:40:18    3.2282        noise
043  2026-06-03 08:40:40    3.8638        noise
044  2026-06-03 08:43:02    2.1881        down
045  2026-06-03 08:43:30    3.3880        noise
046  2026-06-03 08:44:54    2.8898        down
047  2026-06-03 08:45:24    3.7036        noise
048  2026-06-03 08:45:53    4.5087        noise
049  2026-06-03 08:49:19    1.8632        noise
050  2026-06-03 08:51:04    2.0040        down
051  2026-06-03 08:51:42    3.3777        noise
052  2026-06-03 08:53:06    3.0660        noise
053  2026-06-03 08:54:09    2.1759        noise
054  2026-06-03 08:54:23    2.4758        noise
055  2026-06-03 08:55:05    2.3099        noise
056  2026-06-03 08:58:46    1.8926        noise
057  2026-06-03 08:59:03    2.3730        down
058  2026-06-03 09:00:23    2.0036        down
059  2026-06-03 09:00:53    3.8307        noise
060  2026-06-03 09:02:40    2.6760        noise
061  2026-06-03 09:03:16    3.7480        noise
062  2026-06-03 09:03:28    2.8389        down
063  2026-06-03 09:04:49    2.2641        noise
064  2026-06-03 09:05:09    2.9424        noise
065  2026-06-03 09:05:25    3.7078        noise
066  2026-06-03 09:06:52    2.5477        noise
067  2026-06-03 09:07:05    2.6855        noise
068  2026-06-03 09:08:01    2.4400        noise
069  2026-06-03 09:08:30    2.9389        noise
070  2026-06-03 09:09:08    3.3250        noise
071  2026-06-03 09:11:55    2.4436        noise
072  2026-06-03 09:12:09    3.3146        noise
073  2026-06-03 09:12:40    3.5346        noise
074  2026-06-03 09:13:48    2.1308        noise
075  2026-06-03 09:15:21    3.2200        noise
076  2026-06-03 09:16:31    3.6195        noise
077  2026-06-03 09:17:41    3.5380        noise
078  2026-06-03 09:18:37    3.1209        noise
