MiDAS Daily RMS peaks — 20260602
Total: 730 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.7972  std=1.9636  min=1.1209  Q25=1.9300  median=2.7612  Q75=3.3727  max=43.3527
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-02 08:03:17    2.8205        noise
001  2026-06-02 08:03:36    2.7940        noise
002  2026-06-02 08:05:36    2.5244        noise
003  2026-06-02 08:06:09    3.0221        noise
004  2026-06-02 08:06:28    3.5592        noise
005  2026-06-02 08:06:47    2.5101        noise
006  2026-06-02 08:07:33    2.3427        noise
007  2026-06-02 08:08:31    3.0239        noise
008  2026-06-02 08:11:39    2.8118        noise
009  2026-06-02 08:12:22    3.6316        noise
010  2026-06-02 08:13:39    3.1352        noise
011  2026-06-02 08:15:19    2.3483        noise
012  2026-06-02 08:17:30    2.7455        noise
013  2026-06-02 08:18:05    2.8170        noise
014  2026-06-02 08:18:39    2.6983        noise
015  2026-06-02 08:20:17    3.4899        noise
016  2026-06-02 08:22:02    2.3178        noise
017  2026-06-02 08:26:23    3.3450        noise
018  2026-06-02 08:28:22    2.7268        noise
019  2026-06-02 08:28:57    2.8044        noise
020  2026-06-02 08:30:46    3.6911        noise
021  2026-06-02 08:32:32    2.7345        down
022  2026-06-02 08:36:49    2.1309        noise
023  2026-06-02 08:39:16    27.7108        up
024  2026-06-02 08:41:26    3.6398        noise
025  2026-06-02 08:43:42    3.8373        noise
026  2026-06-02 08:44:21    3.6944        noise
027  2026-06-02 08:45:10    3.4041        down
028  2026-06-02 08:45:27    3.8629        noise
029  2026-06-02 08:46:11    3.4882        noise
030  2026-06-02 08:48:40    2.9648        down
031  2026-06-02 08:49:06    3.2615        noise
032  2026-06-02 08:49:26    3.8931        noise
033  2026-06-02 08:51:08    2.7987        noise
034  2026-06-02 08:54:00    3.4787        noise
035  2026-06-02 08:56:46    2.2832        noise
036  2026-06-02 08:58:30    3.0701        noise
037  2026-06-02 08:59:28    3.8170        noise
038  2026-06-02 08:59:57    3.0555        noise
039  2026-06-02 09:00:14    3.4937        noise
040  2026-06-02 09:01:15    2.9608        noise
041  2026-06-02 09:01:31    3.9946        noise
042  2026-06-02 09:03:22    2.7781        noise
043  2026-06-02 09:05:07    3.8043        noise
044  2026-06-02 09:05:20    3.2606        down
045  2026-06-02 09:05:36    3.7603        noise
046  2026-06-02 09:08:44    3.9962        noise
047  2026-06-02 09:09:14    2.7667        noise
048  2026-06-02 09:10:13    3.4542        noise
049  2026-06-02 09:11:16    2.5871        noise
050  2026-06-02 09:11:31    2.6979        down
051  2026-06-02 09:11:47    3.4132        noise
052  2026-06-02 09:12:48    2.8844        noise
053  2026-06-02 09:13:24    3.9418        noise
054  2026-06-02 09:14:16    2.6527        noise
055  2026-06-02 09:16:37    4.1622        noise
056  2026-06-02 09:16:54    3.6768        noise
057  2026-06-02 09:18:02    3.3957        noise
058  2026-06-02 09:18:34    3.9498        noise
059  2026-06-02 09:19:35    4.0587        noise
060  2026-06-02 09:21:36    3.5294        noise
061  2026-06-02 09:23:01    2.8959        noise
062  2026-06-02 09:24:47    3.3873        noise
063  2026-06-02 09:25:26    3.4392        noise
064  2026-06-02 09:27:19    3.8456        noise
065  2026-06-02 09:29:47    2.2871        noise
066  2026-06-02 09:30:10    2.7853        noise
067  2026-06-02 09:30:52    4.1879        noise
068  2026-06-02 09:32:05    3.3068        noise
069  2026-06-02 09:33:02    3.6587        noise
070  2026-06-02 09:34:27    3.6864        noise
071  2026-06-02 09:34:46    3.3577        down
072  2026-06-02 09:37:06    3.3260        noise
073  2026-06-02 09:39:26    3.1569        noise
074  2026-06-02 09:44:02    3.1701        noise
075  2026-06-02 09:44:41    3.7417        noise
076  2026-06-02 09:45:42    3.5391        noise
077  2026-06-02 09:46:22    4.2949        noise
078  2026-06-02 09:49:29    2.6913        noise
079  2026-06-02 09:50:01    3.5068        noise
080  2026-06-02 09:51:38    2.3820        noise
081  2026-06-02 09:51:55    3.5714        noise
082  2026-06-02 09:52:09    3.0214        down
083  2026-06-02 09:52:36    3.9169        noise
084  2026-06-02 09:54:40    2.7075        noise
085  2026-06-02 09:55:51    2.7823        noise
086  2026-06-02 09:56:04    2.9275        noise
087  2026-06-02 09:58:05    3.2139        noise
088  2026-06-02 10:01:51    3.4087        noise
089  2026-06-02 10:02:04    3.7014        noise
090  2026-06-02 10:02:46    3.6645        noise
091  2026-06-02 10:04:06    2.8655        noise
092  2026-06-02 10:04:20    4.2016        noise
093  2026-06-02 10:06:05    2.2204        noise
