MiDAS Daily RMS peaks — 20260610
Total: 946 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.4251  std=0.8321  min=1.0196  Q25=1.8479  median=2.3554  Q75=2.8513  max=11.4794
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-10 08:03:54    1.6792        down
001  2026-06-10 08:04:13    1.7616        down
002  2026-06-10 08:04:29    2.9191        noise
003  2026-06-10 08:06:32    3.1158        noise
004  2026-06-10 08:09:16    2.2344        noise
005  2026-06-10 08:10:55    2.6005        down
006  2026-06-10 08:11:13    3.0009        down
007  2026-06-10 08:12:06    3.1244        down
008  2026-06-10 08:13:02    3.0425        down
009  2026-06-10 08:13:15    3.0893        down
010  2026-06-10 08:14:04    2.9007        noise
011  2026-06-10 08:14:21    3.1034        down
012  2026-06-10 08:15:40    2.5343        down
013  2026-06-10 08:15:58    2.8783        down
014  2026-06-10 08:16:58    3.2864        down
015  2026-06-10 08:18:13    2.9928        down
016  2026-06-10 08:18:39    2.6657        noise
017  2026-06-10 08:19:14    2.7412        down
018  2026-06-10 08:20:03    2.1055        down
019  2026-06-10 08:20:19    2.9290        noise
020  2026-06-10 08:21:13    3.1571        down
021  2026-06-10 08:21:30    2.9445        down
022  2026-06-10 08:22:15    2.4184        down
023  2026-06-10 08:22:33    2.2052        down
024  2026-06-10 08:23:27    2.1919        noise
025  2026-06-10 08:23:56    2.9941        down
026  2026-06-10 08:24:54    2.3478        down
027  2026-06-10 08:25:13    2.7397        down
028  2026-06-10 08:26:18    2.6159        down
029  2026-06-10 08:26:34    3.0597        noise
030  2026-06-10 08:27:44    3.3957        down
031  2026-06-10 08:28:34    2.4966        down
032  2026-06-10 08:30:13    2.9978        down
033  2026-06-10 08:30:39    2.7903        noise
034  2026-06-10 08:31:05    2.8631        down
035  2026-06-10 08:31:25    3.2158        down
036  2026-06-10 08:31:59    2.9915        down
037  2026-06-10 08:32:21    2.9346        noise
038  2026-06-10 08:32:50    3.4193        noise
039  2026-06-10 08:33:27    2.7729        down
040  2026-06-10 08:33:43    3.9563        noise
041  2026-06-10 08:34:42    1.9022        noise
042  2026-06-10 08:35:04    3.3083        down
043  2026-06-10 08:36:33    2.9743        down
044  2026-06-10 08:37:49    2.2908        down
045  2026-06-10 08:38:01    2.7034        down
046  2026-06-10 08:39:07    2.5284        down
047  2026-06-10 08:39:27    2.8258        down
048  2026-06-10 08:40:37    2.9766        noise
049  2026-06-10 08:40:58    3.0125        down
050  2026-06-10 08:42:31    1.8987        noise
051  2026-06-10 08:42:44    3.0604        noise
052  2026-06-10 08:44:09    2.9814        down
053  2026-06-10 08:44:24    3.0328        down
054  2026-06-10 08:46:35    2.2574        noise
055  2026-06-10 08:46:54    2.1159        down
056  2026-06-10 08:48:15    4.8470        up
057  2026-06-10 08:52:53    2.7014        down
058  2026-06-10 08:53:21    2.5857        noise
059  2026-06-10 08:54:00    3.0228        down
060  2026-06-10 08:55:20    2.5638        down
061  2026-06-10 08:56:40    3.2051        down
062  2026-06-10 08:56:54    2.6013        noise
063  2026-06-10 08:57:47    3.6175        noise
064  2026-06-10 08:58:26    2.1360        noise
