MiDAS Daily RMS peaks — 20260531
Total: 1042 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.5180  std=4.6168  min=1.3968  Q25=1.9775  median=2.2469  Q75=2.6295  max=149.9742
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-05-31 08:03:14    2.1421        noise
001  2026-05-31 08:05:32    2.3519        noise
002  2026-05-31 08:05:57    2.0111        noise
003  2026-05-31 08:06:09    2.5388        noise
004  2026-05-31 08:09:08    2.5587        noise
005  2026-05-31 08:11:32    2.6331        noise
006  2026-05-31 08:13:17    2.6882        noise
007  2026-05-31 08:16:03    2.4093        down
008  2026-05-31 08:17:31    2.6643        down
009  2026-05-31 08:20:32    2.0052        noise
010  2026-05-31 08:21:47    2.4541        down
011  2026-05-31 08:22:48    2.3084        noise
012  2026-05-31 08:24:43    1.7037        noise
013  2026-05-31 08:25:47    1.9749        noise
014  2026-05-31 08:26:41    1.8303        down
015  2026-05-31 08:28:12    2.0604        noise
016  2026-05-31 08:29:12    1.9136        noise
017  2026-05-31 08:29:26    1.8986        noise
018  2026-05-31 08:30:44    2.7464        noise
019  2026-05-31 08:30:59    2.9606        noise
020  2026-05-31 08:32:07    3.1669        noise
021  2026-05-31 08:33:21    2.2700        down
022  2026-05-31 08:33:36    2.6000        noise
023  2026-05-31 08:34:12    2.1903        noise
024  2026-05-31 08:36:54    2.5916        noise
025  2026-05-31 08:39:12    1.9555        noise
026  2026-05-31 08:43:08    1.9189        noise
027  2026-05-31 08:43:35    1.9914        noise
028  2026-05-31 08:44:27    2.1932        noise
029  2026-05-31 08:44:39    1.8060        down
030  2026-05-31 08:48:04    2.0893        noise
031  2026-05-31 08:48:58    2.2711        noise
032  2026-05-31 08:49:18    2.7031        noise
033  2026-05-31 08:51:47    2.0452        noise
034  2026-05-31 08:52:00    2.4262        noise
035  2026-05-31 08:55:51    1.8630        noise
036  2026-05-31 08:56:06    2.7126        noise
037  2026-05-31 08:57:33    1.9128        noise
038  2026-05-31 08:59:08    1.5403        noise
039  2026-05-31 09:00:23    2.1896        noise
040  2026-05-31 09:00:49    1.3968        noise
041  2026-05-31 09:04:07    1.9607        noise
042  2026-05-31 09:08:02    1.7183        down
043  2026-05-31 09:09:36    2.3196        down
044  2026-05-31 09:11:45    1.7305        noise
045  2026-05-31 09:12:11    2.0053        noise
046  2026-05-31 09:12:48    2.4366        noise
047  2026-05-31 09:15:30    2.2832        noise
048  2026-05-31 09:16:46    3.4146        noise
049  2026-05-31 09:17:48    2.6592        down
050  2026-05-31 09:18:06    3.1667        down
051  2026-05-31 09:18:44    3.5101        down
052  2026-05-31 09:19:00    3.3066        noise
053  2026-05-31 09:19:12    4.6268        down
054  2026-05-31 09:19:27    4.2406        noise
055  2026-05-31 09:21:13    1.9110        noise
056  2026-05-31 09:21:33    2.9720        noise
057  2026-05-31 09:23:09    1.9300        noise
058  2026-05-31 09:25:57    2.1261        down
059  2026-05-31 09:26:11    2.0913        noise
060  2026-05-31 09:26:30    3.8051        down
061  2026-05-31 09:26:49    4.0814        noise
062  2026-05-31 09:27:22    4.3267        down
063  2026-05-31 09:28:21    4.1538        down
064  2026-05-31 09:31:14    2.3627        noise
065  2026-05-31 09:31:33    2.7817        down
066  2026-05-31 09:32:25    2.5948        down
067  2026-05-31 09:34:25    2.0358        noise
068  2026-05-31 09:35:00    1.9910        down
069  2026-05-31 09:35:22    2.2047        down
070  2026-05-31 09:36:27    1.8785        down
071  2026-05-31 09:36:51    2.2210        noise
072  2026-05-31 09:37:54    1.8386        noise
073  2026-05-31 09:39:19    1.6845        down
074  2026-05-31 09:39:33    1.7935        down
075  2026-05-31 09:40:20    2.0351        down
076  2026-05-31 09:40:46    2.1342        noise
077  2026-05-31 09:41:44    2.5665        down
078  2026-05-31 09:42:06    2.3124        noise
079  2026-05-31 09:42:39    2.8786        down
080  2026-05-31 09:44:21    2.5178        down
081  2026-05-31 09:44:43    1.9283        down
082  2026-05-31 09:45:24    1.8691        noise
083  2026-05-31 09:47:34    1.9530        noise
084  2026-05-31 09:50:48    1.7969        down
085  2026-05-31 09:51:01    2.1549        down
086  2026-05-31 09:51:51    2.2409        noise
087  2026-05-31 09:53:08    2.2765        down
088  2026-05-31 09:55:08    2.6972        noise
089  2026-05-31 09:55:35    3.1868        noise
090  2026-05-31 09:58:39    4.0449        noise
091  2026-05-31 09:59:18    4.0144        noise
092  2026-05-31 10:00:50    3.6391        noise
093  2026-05-31 10:01:34    3.4544        noise
094  2026-05-31 10:02:02    3.5666        noise
095  2026-05-31 10:03:21    2.5437        down
096  2026-05-31 10:06:58    2.0129        down
097  2026-05-31 10:07:28    1.9966        noise
098  2026-05-31 10:08:43    2.3184        noise
099  2026-05-31 10:10:10    2.3332        down
100  2026-05-31 10:10:28    2.3013        down
101  2026-05-31 10:13:33    1.9780        noise
102  2026-05-31 10:17:44    1.6748        noise
103  2026-05-31 10:19:13    2.3369        noise
104  2026-05-31 10:21:03    2.6494        noise
105  2026-05-31 10:22:30    1.9415        noise
106  2026-05-31 10:22:58    1.5685        noise
107  2026-05-31 10:24:02    2.1748        noise
108  2026-05-31 10:27:00    2.0404        noise
109  2026-05-31 10:33:54    1.8582        down
110  2026-05-31 10:34:39    5.2501        down
111  2026-05-31 10:35:53    3.5269        down
112  2026-05-31 10:36:17    2.7709        down
113  2026-05-31 10:37:00    3.4324        noise
114  2026-05-31 10:37:15    3.3553        noise
115  2026-05-31 10:39:49    2.8662        down
116  2026-05-31 10:43:40    3.1076        noise
117  2026-05-31 10:45:07    2.0381        down
118  2026-05-31 10:45:52    2.9190        noise
119  2026-05-31 10:47:29    1.9072        noise
120  2026-05-31 10:48:34    1.8505        noise
121  2026-05-31 10:52:17    1.8269        noise
122  2026-05-31 10:55:31    2.8046        noise
123  2026-05-31 10:56:59    2.7809        noise
124  2026-05-31 11:00:28    1.8417        noise
125  2026-05-31 11:01:59    3.1155        noise
126  2026-05-31 11:03:16    3.0963        noise
127  2026-05-31 11:05:57    1.9812        down
128  2026-05-31 11:06:09    2.3612        noise
129  2026-05-31 11:06:53    2.6683        down
130  2026-05-31 11:07:55    2.0623        noise
131  2026-05-31 11:08:45    2.0126        noise
132  2026-05-31 11:09:06    3.0550        down
133  2026-05-31 11:09:20    3.0492        down
134  2026-05-31 11:12:28    3.0383        down
135  2026-05-31 11:13:36    3.1639        noise
136  2026-05-31 11:17:00    2.3745        down
137  2026-05-31 11:18:39    1.9324        noise
138  2026-05-31 11:19:31    2.1094        noise
139  2026-05-31 11:21:05    2.2457        noise
140  2026-05-31 11:21:28    2.6682        down
141  2026-05-31 11:22:07    2.6217        noise
142  2026-05-31 11:22:53    2.3556        down
143  2026-05-31 11:24:07    2.5324        down
144  2026-05-31 11:24:41    2.6739        down
145  2026-05-31 11:25:52    2.6590        down
146  2026-05-31 11:26:48    2.2165        noise
147  2026-05-31 11:27:31    2.4540        down
148  2026-05-31 11:28:05    3.5471        noise
149  2026-05-31 11:28:35    2.8916        noise
150  2026-05-31 11:30:09    2.1183        down
151  2026-05-31 11:32:29    1.8272        noise
152  2026-05-31 11:33:17    2.0356        noise
153  2026-05-31 11:33:38    1.8656        noise
154  2026-05-31 11:34:28    2.2291        down
155  2026-05-31 11:35:48    2.1666        noise
156  2026-05-31 11:37:35    1.8734        noise
157  2026-05-31 11:37:59    1.8144        noise
158  2026-05-31 11:38:46    2.6215        noise
159  2026-05-31 11:40:42    2.1288        noise
160  2026-05-31 11:41:00    2.0421        noise
161  2026-05-31 11:41:44    2.4226        down
162  2026-05-31 11:44:37    2.0722        noise
163  2026-05-31 11:45:14    2.6786        down
164  2026-05-31 11:45:29    2.9353        down
165  2026-05-31 11:45:47    3.1679        down
166  2026-05-31 11:46:06    3.1493        down
167  2026-05-31 11:48:44    2.0385        down
168  2026-05-31 11:49:31    3.2818        noise
169  2026-05-31 11:50:27    2.9563        noise
170  2026-05-31 11:51:23    3.5438        down
171  2026-05-31 11:51:42    3.9695        noise
172  2026-05-31 11:52:39    2.8697        noise
