MiDAS Daily RMS peaks — 20260608
Total: 699 events

[RMS_below300m 欄位說明]
  來源  : TDMS ch 1281–1377（Hole A 下行段，跳過頂部 73 ch，對應深度 ~300–700 m）
  前處理: demean → bandpass 1–20 Hz（causal sosfilt，跨檔保留 filter state）
  公式  : sqrt( sum(x[ch,t]^2) / (97 ch × 1000 samples) ) / DAS_SENSITIVITY
  意義  : STA/LTA 偵測峰值那一秒，97 個 channel × 1000 個取樣點的 RMS 振幅
  單位  : strain rate (1/s)，已轉換為物理應變率（DAS_SENSITIVITY=7.0621e+08）
  參考值: 典型背景 ~7.08e-10–2.83e-09，大地震 > 1.13e-08

RMS stats  mean=4.366e-09  std=9.933e-09  min=1.412e-09  Q25=2.688e-09  median=3.868e-09  Q75=4.939e-09  max=2.601e-07
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label  CWA
------------------------------------------------------------------
000  2026-06-08 08:04:23    3.094e-09        noise       0
001  2026-06-08 08:04:36    2.820e-09        noise       0
002  2026-06-08 08:04:51    3.230e-09        noise       0
003  2026-06-08 08:05:42    2.943e-09        noise       0
004  2026-06-08 08:06:02    2.597e-09        noise       0
005  2026-06-08 08:06:14    5.464e-09        noise       0
006  2026-06-08 08:07:19    3.152e-09        noise       0
007  2026-06-08 08:08:37    3.732e-09        noise       0
008  2026-06-08 08:08:53    3.919e-09        noise       0
009  2026-06-08 08:09:08    5.125e-09        noise       0
010  2026-06-08 08:10:49    3.339e-09        noise       0
011  2026-06-08 08:11:53    5.564e-09        noise       0
012  2026-06-08 08:12:45    2.865e-09        noise       0
013  2026-06-08 08:13:47    4.442e-09        noise       0
014  2026-06-08 08:14:21    3.582e-09        noise       0
015  2026-06-08 08:15:00    4.784e-09        noise       0
016  2026-06-08 08:16:37    4.415e-09        noise       0
017  2026-06-08 08:17:13    3.581e-09        noise       0
018  2026-06-08 08:17:58    3.372e-09        noise       0
019  2026-06-08 08:19:54    3.755e-09        noise       0
020  2026-06-08 08:20:22    3.393e-09        noise       0
021  2026-06-08 08:21:02    5.054e-09        noise       0
022  2026-06-08 08:21:17    3.047e-09        noise       0
023  2026-06-08 08:22:33    3.135e-09        noise       0
024  2026-06-08 08:22:49    3.174e-09        noise       0
025  2026-06-08 08:23:09    3.486e-09        noise       0
026  2026-06-08 08:25:24    3.714e-09        noise       0
027  2026-06-08 08:25:47    5.359e-09        noise       0
028  2026-06-08 08:26:29    6.216e-09        noise       0
029  2026-06-08 08:27:40    4.360e-09        noise       0
030  2026-06-08 08:28:49    4.771e-09        noise       0
031  2026-06-08 08:29:03    4.335e-09        noise       0
032  2026-06-08 08:32:46    3.399e-09        noise       0
033  2026-06-08 08:33:11    5.331e-09        noise       0
034  2026-06-08 08:34:33    2.907e-09        noise       0
035  2026-06-08 08:34:58    3.312e-09        up          0
036  2026-06-08 08:37:28    4.494e-09        down        0
037  2026-06-08 08:39:25    4.390e-09        noise       0
038  2026-06-08 08:42:05    3.685e-09        noise       0
039  2026-06-08 08:44:22    3.319e-09        noise       0
040  2026-06-08 08:44:47    3.920e-09        noise       0
041  2026-06-08 08:45:11    3.626e-09        down        0
042  2026-06-08 08:45:23    3.585e-09        noise       0
043  2026-06-08 08:46:45    3.541e-09        noise       0
044  2026-06-08 08:49:27    5.262e-09        noise       0
045  2026-06-08 08:50:50    4.839e-09        noise       0
046  2026-06-08 08:53:06    4.926e-09        noise       0
047  2026-06-08 08:57:56    4.394e-09        noise       0
048  2026-06-08 08:59:36    3.503e-09        noise       0
049  2026-06-08 09:00:47    5.484e-09        noise       0
050  2026-06-08 09:02:34    4.149e-09        noise       0
051  2026-06-08 09:03:47    3.913e-09        noise       0
052  2026-06-08 09:04:01    4.373e-09        noise       0
