MiDAS Daily RMS peaks — 20260601
Total: 934 events
RMS: ch 1281-1377 (below ~300 m), bandpass 1-20 Hz
RMS stats  mean=2.6703  std=1.3113  min=1.1462  Q25=1.8671  median=2.4937  Q75=3.2928  max=27.8347
ID   timestamp_tw (UTC+8)       RMS_below300m  fk_label
----------------------------------------------------------
000  2026-06-01 08:03:05    3.5611        noise
001  2026-06-01 08:03:54    2.4020        noise
002  2026-06-01 08:04:53    2.6734        noise
003  2026-06-01 08:06:32    2.3569        noise
004  2026-06-01 08:06:45    2.7103        noise
005  2026-06-01 08:07:18    3.1750        noise
006  2026-06-01 08:07:39    3.3984        noise
007  2026-06-01 08:07:56    3.8736        noise
008  2026-06-01 08:09:07    3.2348        noise
009  2026-06-01 08:09:19    3.0797        noise
010  2026-06-01 08:10:19    2.5166        noise
011  2026-06-01 08:11:09    2.1964        noise
012  2026-06-01 08:11:53    2.6891        noise
013  2026-06-01 08:12:08    2.5984        noise
014  2026-06-01 08:12:34    2.6382        noise
015  2026-06-01 08:13:13    3.1979        noise
016  2026-06-01 08:15:29    2.4201        noise
017  2026-06-01 08:16:44    3.0116        noise
018  2026-06-01 08:16:57    3.8708        noise
019  2026-06-01 08:18:21    2.9063        noise
020  2026-06-01 08:18:55    3.0457        noise
021  2026-06-01 08:19:43    4.1253        noise
022  2026-06-01 08:20:55    2.4539        noise
023  2026-06-01 08:21:47    2.2027        noise
024  2026-06-01 08:23:31    2.9706        noise
025  2026-06-01 08:24:00    2.6538        noise
026  2026-06-01 08:24:54    3.6248        noise
027  2026-06-01 08:26:38    2.2504        noise
028  2026-06-01 08:26:51    2.2483        noise
029  2026-06-01 08:27:15    2.9998        noise
030  2026-06-01 08:29:19    2.6960        noise
031  2026-06-01 08:29:37    2.7733        noise
032  2026-06-01 08:30:32    2.8204        down
033  2026-06-01 08:31:20    3.4823        noise
034  2026-06-01 08:31:51    3.1992        down
035  2026-06-01 08:32:20    3.9111        down
036  2026-06-01 08:32:37    4.8095        noise
037  2026-06-01 08:33:44    3.5326        down
038  2026-06-01 08:33:58    4.9707        noise
039  2026-06-01 08:35:07    4.0727        noise
040  2026-06-01 08:35:52    3.8995        noise
041  2026-06-01 08:36:55    2.8682        noise
042  2026-06-01 08:37:11    2.6749        noise
043  2026-06-01 08:38:17    3.9693        noise
044  2026-06-01 08:39:19    3.5649        noise
045  2026-06-01 08:42:16    2.4759        noise
046  2026-06-01 08:42:38    4.3683        noise
047  2026-06-01 08:44:08    3.7639        noise
048  2026-06-01 08:44:39    3.6751        noise
049  2026-06-01 08:46:45    3.2917        noise
050  2026-06-01 08:47:55    2.6882        noise
051  2026-06-01 08:49:52    4.4842        noise
052  2026-06-01 08:52:03    3.7261        noise
053  2026-06-01 08:53:17    3.1359        noise
054  2026-06-01 08:54:51    3.3467        noise
055  2026-06-01 08:56:06    3.5892        noise
056  2026-06-01 08:57:54    2.9051        noise
057  2026-06-01 08:59:21    3.9723        noise
058  2026-06-01 08:59:38    3.8985        noise
059  2026-06-01 08:59:57    3.5822        noise
060  2026-06-01 09:01:42    3.5025        noise
061  2026-06-01 09:04:20    3.7872        noise
062  2026-06-01 09:06:00    3.6805        noise
063  2026-06-01 09:06:21    3.7211        noise
064  2026-06-01 09:06:34    3.8607        noise
065  2026-06-01 09:06:51    4.1056        noise
066  2026-06-01 09:08:45    3.4420        noise
067  2026-06-01 09:11:49    3.7996        noise
068  2026-06-01 09:13:23    3.6048        noise
069  2026-06-01 09:13:35    3.6368        noise
070  2026-06-01 09:15:43    2.9186        noise
071  2026-06-01 09:16:22    2.6098        down
072  2026-06-01 09:17:32    2.9852        down
073  2026-06-01 09:18:06    3.7734        noise
074  2026-06-01 09:19:34    3.1663        down
075  2026-06-01 09:19:47    3.9381        noise
076  2026-06-01 09:21:48    4.1012        noise
077  2026-06-01 09:26:11    3.2617        noise
078  2026-06-01 09:27:02    3.0822        noise
079  2026-06-01 09:28:41    2.7343        down
080  2026-06-01 09:29:26    2.8260        noise
081  2026-06-01 09:30:55    2.7470        down
082  2026-06-01 09:33:09    2.8443        down
083  2026-06-01 09:34:07    3.6874        noise
084  2026-06-01 09:35:27    3.1889        down
085  2026-06-01 09:36:19    3.6049        noise
086  2026-06-01 09:37:18    3.5668        noise
087  2026-06-01 09:38:15    2.4947        noise
088  2026-06-01 09:41:34    2.8883        noise
089  2026-06-01 09:42:04    3.2355        noise
090  2026-06-01 09:45:38    3.7433        noise
091  2026-06-01 09:46:17    3.8252        noise
092  2026-06-01 09:47:56    2.8113        noise
093  2026-06-01 09:49:02    2.4646        down
094  2026-06-01 09:50:47    3.7830        down
095  2026-06-01 09:51:07    3.0020        down
096  2026-06-01 09:51:24    4.0823        down
097  2026-06-01 09:52:37    4.0099        noise
098  2026-06-01 09:53:06    3.4416        down
099  2026-06-01 09:53:50    3.5366        down
100  2026-06-01 09:54:54    3.2339        noise
101  2026-06-01 09:55:41    3.8549        noise
102  2026-06-01 09:56:52    4.0522        down
103  2026-06-01 09:57:28    2.9731        down
104  2026-06-01 09:58:15    3.0674        noise
105  2026-06-01 09:58:55    4.2310        down
106  2026-06-01 09:59:58    3.7414        noise
107  2026-06-01 10:00:33    3.4732        down
108  2026-06-01 10:00:57    3.7601        noise
109  2026-06-01 10:01:15    2.8876        down
110  2026-06-01 10:02:07    2.9377        down
111  2026-06-01 10:02:26    3.4088        noise
112  2026-06-01 10:03:04    4.5759        down
113  2026-06-01 10:03:52    4.0864        down
114  2026-06-01 10:04:35    4.2329        down
115  2026-06-01 10:04:54    2.7018        down
116  2026-06-01 10:05:25    3.1321        down
117  2026-06-01 10:07:30    3.1686        noise
118  2026-06-01 10:07:45    3.5513        noise
119  2026-06-01 10:09:38    3.4900        noise
120  2026-06-01 10:11:28    3.4532        noise
121  2026-06-01 10:12:42    3.5840        down
122  2026-06-01 10:13:32    4.1341        down
123  2026-06-01 10:13:47    3.3059        noise
124  2026-06-01 10:14:21    2.9127        down
125  2026-06-01 10:14:37    3.1218        down
126  2026-06-01 10:15:10    3.2404        down
127  2026-06-01 10:16:00    3.4147        down
128  2026-06-01 10:17:19    2.8802        down
129  2026-06-01 10:17:37    4.3212        noise
130  2026-06-01 10:18:12    4.3041        down
131  2026-06-01 10:18:57    3.4548        down
132  2026-06-01 10:20:06    3.1013        noise
133  2026-06-01 10:20:47    4.6374        down
134  2026-06-01 10:21:32    3.2024        noise
135  2026-06-01 10:21:57    3.2368        down
136  2026-06-01 10:23:37    3.1595        noise
137  2026-06-01 10:23:52    3.4406        down
138  2026-06-01 10:24:42    3.4743        noise
139  2026-06-01 10:25:33    3.6335        noise
140  2026-06-01 10:26:22    3.2468        down
141  2026-06-01 10:27:12    3.8381        noise
142  2026-06-01 10:28:23    3.8506        down
143  2026-06-01 10:28:42    4.3862        noise
144  2026-06-01 10:29:06    3.6212        noise
145  2026-06-01 10:30:09    3.9534        down
146  2026-06-01 10:30:26    3.6429        noise
147  2026-06-01 10:31:21    3.3101        down
148  2026-06-01 10:32:09    4.3020        noise
149  2026-06-01 10:33:43    4.2388        noise
150  2026-06-01 10:35:14    16.8412        up
151  2026-06-01 10:36:41    3.5510        noise
152  2026-06-01 10:39:01    3.1025        up
153  2026-06-01 10:39:36    3.9822        noise
154  2026-06-01 10:40:39    3.6005        down
155  2026-06-01 10:42:24    3.5816        noise
156  2026-06-01 10:43:50    3.1757        down
157  2026-06-01 10:44:13    4.7866        noise
158  2026-06-01 10:45:09    3.3856        down
159  2026-06-01 10:45:27    3.7268        down
